#,P,V,T,n
1,1,0.21,50,0.05
2,1,0.33,80,0.05
3,1,0.45,110,0.05
4,1,0.57,140,0.05
5,1,0.7,170,0.05
6,1,0.84,205,0.05
7,1,1.03,250,0.05
8,1,1.23,300,0.05
9,1,1.44,350,0.05
10,1,1.64,400,0.05
