#,P,V,T,n
1,12.23,0.1,298,0.05
2,3.5,0.35,298,0.05
3,1.75,0.7,298,0.05
4,1.17,1.05,298,0.05
5,0.87,1.4,298,0.05
6,0.74,1.65,298,0.05
7,0.63,1.95,298,0.05
8,0.57,2.15,298,0.05
9,0.5,2.45,298,0.05
10,0.41,3,298,0.05
11,0.34,3.55,298,0.05
12,0.32,3.85,298,0.05
13,0.31,4,298,0.05
